parish,county,from_year,to_year,comments,district,source_url
Abbotsbury,Dorset,1837,1997,"See Table 2, notes (c), (d) and (f).",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Bincombe,Dorset,1837,1997,"See Table 2, note (f).",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Broadway,Dorset,1837,1933,"Abolished 1.4.1933 and divided between the parishes of Weymouth 
    and Bincombe.",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Buckland Ripers,Dorset,1837,1894,Abolished 1894 and added to the parish of Radipole.,Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Chickerell,Dorset,1837,1997,"See Table 2, note (f).",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Fleet,Dorset,1837,1997,"See Table 2, note (f).",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Langton Herring,Dorset,1837,1997,"See Table 2, note (f).",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Melcombe Regis,Dorset,1837,1920,Abolished 1.4.1920 and added to the parish of Weymouth.,Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Osmington,Dorset,1837,1997,"See Table 2, note (f).",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Owermoigne,Dorset,1837,1997,"See Table 2, notes (b) and (f).",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Portesham,Dorset,1837,1997,"See Table 2, note (f).",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Portland,Dorset,1837,1997,"See Table 2, note (f).",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Poxwell,Dorset,1837,1997,"See Table 2, note (f).",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Preston,Dorset,1837,1933,"Abolished 1.4.1933 and divided between the parishes of Weymouth, 
    Bincombe and Poxwell.",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Radipole,Dorset,1837,1933,"Abolished 1.4.1933 and divided between the parishes of Weymouth 
    and Chickerell.",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Upwey,Dorset,1837,1933,"Abolished 1.4.1933 and divided between the parishes of Weymouth, 
    Bincombe and Chickerell.",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Watercombe,Dorset,1837,1862,"See Table 2, note (a).",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Weymouth,Dorset,1837,1974,Abolished 1.4.1974 to become the Weymouth & Portland unparished area.,Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
Wyke Regis,Dorset,1837,1933,"Abolished 1.4.1933 and divided between the parishes of Weymouh 
    and Chickerell.",Weymouth (to 1958),http://www.ukbmd.org.uk/reg/districts/weymouth.html
